Time, UTC Time, Label, Latitude, Longitude, Altitude, Speed, HDOP, Satelites, Course, Fix, Accel UTC, Roll Degrees, Pitch Degrees, Dynamic Magnitude, Jerk, Jerk Std, Acceleration X, Acceleration Y, Acceleration Z, Standard Deviation, Energy, Zero Crossings
2026-04-26T16:37:54.202059,260426_135145.000000,1,58.3400993347168,8.582630157470703,8.300000190734863,1.6299999952316284,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.952818870544434,5.251049041748047,0.0033799195662140846,0.1074904203414917,0.03919141739606857,0.0016834784764796495,0.0014902662951499224,-0.002523660659790039,0.0011329443659633398,7.932120752229821e-06,24.0
2026-04-26T16:37:57.279198,260426_135157.000000,1,58.34001922607422,8.582685470581055,18.5,1.8799999952316284,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.957607746124268,5.256412982940674,0.002597987651824951,0.0655335858464241,0.03841901570558548,-0.00024794909404590726,-0.0025364775210618973,-0.0005043237470090389,0.00109904317650944,7.193115834525088e-06,26.0
2026-04-26T16:38:00.236278,260426_135158.000000,1,58.34001922607422,8.582690238952637,18.399999618530273,1.9800000190734863,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.953157901763916,5.264105796813965,0.0016786976484581828,0.0351993627846241,0.03675684332847595,-0.0013586661079898477,-0.0006840692367404699,-0.0007100006914697587,0.001118158339522779,7.60436569180456e-06,26.0
2026-04-26T16:38:03.385150,260426_135159.000000,1,58.34001922607422,8.582688331604004,18.200000762939453,1.940000057220459,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.956475257873535,5.250436305999756,0.004388298839330673,0.1533822864294052,0.04244878143072128,-0.002772029023617506,-0.0018382740672677755,-0.002862476510927081,0.0014995383098721504,1.0128799658559728e-05,26.0
2026-04-26T16:38:06.500492,260426_135210.000000,1,58.34001922607422,8.582673072814941,23.100000381469727,3.119999885559082,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.959254741668701,5.246130466461182,0.0060225618071854115,0.1148187592625618,0.044686321169137955,0.0006542685441672802,-0.005957985762506723,-0.0005878701340407133,0.001520866178907454,1.0979611033690162e-05,23.0
2026-04-26T16:38:06.500965,260426_135210.000000,1,58.34001922607422,8.582673072814941,23.100000381469727,3.119999885559082,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.959254741668701,5.246130466461182,0.0060225618071854115,0.1148187592625618,0.044686321169137955,0.0006542685441672802,-0.005957985762506723,-0.0005878701340407133,0.001520866178907454,1.0979611033690162e-05,23.0
2026-04-26T16:38:06.502066,260426_135210.000000,1,58.34001922607422,8.582673072814941,23.100000381469727,3.119999885559082,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.959254741668701,5.246130466461182,0.0060225618071854115,0.1148187592625618,0.044686321169137955,0.0006542685441672802,-0.005957985762506723,-0.0005878701340407133,0.001520866178907454,1.0979611033690162e-05,23.0
2026-04-26T16:38:06.522174,260426_135210.000000,1,58.34001922607422,8.582673072814941,23.100000381469727,3.119999885559082,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.959254741668701,5.246130466461182,0.0060225618071854115,0.1148187592625618,0.044686321169137955,0.0006542685441672802,-0.005957985762506723,-0.0005878701340407133,0.001520866178907454,1.0979611033690162e-05,23.0
2026-04-26T16:38:09.680699,260426_135211.000000,1,58.34001922607422,8.582677841186523,23.399999618530273,3.369999885559082,1.9800000190734863,4,0.0,1,260426_143740.984375,-5.972344875335693,5.231234550476074,0.0037030859384685755,0.07942897081375122,0.04569019749760628,-0.0033020772971212864,-0.0015965265920385718,0.0005101292044855654,0.0015463716117665172,1.2776320545526687e-05,21.0
2026-04-26T16:38:12.710566,260426_135212.000000,1,58.34001922607422,8.582680702209473,24.0,3.8299999237060547,1.9800000190734863,4,0.0,1,260426_143756.984375,-5.976115703582764,5.230453014373779,0.003751580836251378,0.12038243561983109,0.04567737504839897,0.000548599986359477,0.0026465286500751972,0.0026017846539616585,0.001524191233329475,1.2905174116895068e-05,21.0
2026-04-26T16:38:15.804590,260426_135222.000000,1,58.34006881713867,8.582596778869629,23.700000762939453,6.420000076293945,1.850000023841858,5,0.0,1,260426_143756.984375,-5.975351810455322,5.226217269897461,0.0021143117919564247,0.0914432555437088,0.04618345573544502,0.00112316629383713,-0.0006504710181616247,0.0016690415795892477,0.00147385080344975,1.3457152817863971e-05,21.0
2026-04-26T16:38:18.937718,260426_135223.000000,1,58.34006881713867,8.582599639892578,23.399999618530273,6.429999828338623,1.850000023841858,5,0.0,1,260426_143756.984375,-5.977043151855469,5.21354866027832,0.0014672453980892897,0.07995128631591797,0.09875527769327164,-0.000720714102499187,0.0012777198571711779,2.84994239336811e-05,0.0027904296293854713,2.0944411517120898e-05,23.0
