Time, UTC Time, Label, Latitude, Longitude, Altitude, Speed, HDOP, Satelites, Course, Fix, Accel UTC, Roll Degrees, Pitch Degrees, Dynamic Magnitude, Jerk, Jerk Std, Acceleration X, Acceleration Y, Acceleration Z, Standard Deviation, Energy, Zero Crossings
2026-04-27T17:36:38.304619,250426_153832.000000,1,58.38045120239258,8.676777839660645,84.0999984741211,0.8799999952316284,2.0,5,197.61000061035156,1,270426_163318.000000,-1.980993390083313,3.476175308227539,0.0017216902924701571,0.04565146937966347,0.035193756222724915,0.0008012622711248696,0.001173580065369606,0.0009720626985654235,0.0010810673702508211,5.380433776736027e-06,24.0
2026-04-27T17:36:41.333526,250426_153842.000000,1,58.38045120239258,8.676759719848633,81.90000915527344,0.8799999952316284,2.0,5,197.61000061035156,1,270426_163332.000000,-1.9791538715362549,3.478377342224121,0.0035515872295945883,0.14729644358158112,0.05205080658197403,-0.003497814992442727,0.0006113213021308184,7.314089452847838e-05,0.001358788344077766,7.087011454132153e-06,24.0
2026-04-27T17:36:44.403688,250426_153843.015625,1,58.38045883178711,8.676774978637695,82.9000015258789,0.8799999952316284,2.0,5,197.61000061035156,1,270426_163332.000000,-1.9668571949005127,3.4696056842803955,0.0015070469817146659,0.030600380152463913,0.05213403329253197,-0.0002733614237513393,0.0008131844806484878,0.001239029923453927,0.0014012018218636513,7.75211174186552e-06,28.0
2026-04-27T17:36:44.404128,250426_153843.015625,1,58.38045883178711,8.676774978637695,82.9000015258789,0.8799999952316284,2.0,5,197.61000061035156,1,270426_163332.000000,-1.9668571949005127,3.4696056842803955,0.0015070469817146659,0.030600380152463913,0.05213403329253197,-0.0002733614237513393,0.0008131844806484878,0.001239029923453927,0.0014012018218636513,7.75211174186552e-06,28.0
2026-04-27T17:36:44.404434,250426_153843.015625,1,58.38045883178711,8.676774978637695,82.9000015258789,0.8799999952316284,2.0,5,197.61000061035156,1,270426_163332.000000,-1.9668571949005127,3.4696056842803955,0.0015070469817146659,0.030600380152463913,0.05213403329253197,-0.0002733614237513393,0.0008131844806484878,0.001239029923453927,0.0014012018218636513,7.75211174186552e-06,28.0
2026-04-27T17:36:44.416472,250426_153843.015625,1,58.38045883178711,8.676774978637695,82.9000015258789,0.8799999952316284,2.0,5,197.61000061035156,1,270426_163332.000000,-1.9668571949005127,3.4696056842803955,0.0015070469817146659,0.030600380152463913,0.05213403329253197,-0.0002733614237513393,0.0008131844806484878,0.001239029923453927,0.0014012018218636513,7.75211174186552e-06,28.0
2026-04-27T17:36:47.361512,250426_153844.000000,1,58.3804817199707,8.676798820495605,86.19999694824219,1.1699999570846558,2.0,5,197.61000061035156,1,270426_163332.000000,-1.9721121788024902,3.473700761795044,0.00032365182414650917,0.03403712436556816,0.053760822862386703,0.00020561533165164292,0.0002487451711203903,-2.4467899493174627e-05,0.001459511579014361,8.468040505249519e-06,26.0
2026-04-27T17:36:50.444191,250426_153854.000000,1,58.380619049072266,8.676726341247559,96.30000305175781,2.640000104904175,2.0,5,197.61000061035156,1,270426_163332.000000,-1.9737589359283447,3.483297824859619,0.0014304732903838158,0.03682016581296921,0.05417933315038681,0.00041512431926093996,-0.0005007711006328464,-0.0012740305392071605,0.0013428727397695184,8.398539648624137e-06,27.0
2026-04-27T17:36:53.516869,250426_153855.015625,1,58.380619049072266,8.67669677734375,96.90000915527344,2.7300000190734863,2.0,5,197.61000061035156,1,270426_163332.000000,-1.978989839553833,3.486675977706909,0.0033857764210551977,0.12437577545642853,0.05533016845583916,-0.0011501606786623597,0.003178836777806282,0.0001887007092591375,0.0013221704866737127,8.825085387798026e-06,27.0
2026-04-27T17:36:56.605363,250426_153856.000000,1,58.380619049072266,8.676675796508789,95.80001068115234,2.8499999046325684,2.0,5,197.61000061035156,1,270426_163347.015625,-1.9856970310211182,3.4853415489196777,0.0017225424526259303,0.020056549459695816,0.044978074729442596,0.0008856364875100553,-0.0014747726963832974,-8.857622742652893e-05,0.0012290093582123518,7.550242571596755e-06,27.0
