Time, UTC Time, Label, Latitude, Longitude, Altitude, Speed, HDOP, Satelites, Course, Fix, Accel UTC, Roll Degrees, Pitch Degrees, Dynamic Magnitude, Jerk, Jerk Std, Acceleration X, Acceleration Y, Acceleration Z, Standard Deviation, Energy, Zero Crossings
2026-04-27T18:28:58.206512,270426_170031.312500,1,58.14461898803711,8.009113311767578,0.10000000149011612,1.2100000381469727,3.4100000858306885,3,154.22999572753906,1,270426_172548.984375,0.43689191341400146,0.7715017795562744,0.003451791824772954,0.08175477385520935,0.04512802138924599,-0.00041018164483830333,-0.0018068646313622594,-0.002912362804636359,0.0014852455351501703,1.0445426596561447e-05,20.0
2026-04-27T18:28:58.206933,270426_170031.312500,1,58.14461898803711,8.009113311767578,0.10000000149011612,1.2100000381469727,3.4100000858306885,3,154.22999572753906,1,270426_172548.984375,0.43689191341400146,0.7715017795562744,0.003451791824772954,0.08175477385520935,0.04512802138924599,-0.00041018164483830333,-0.0018068646313622594,-0.002912362804636359,0.0014852455351501703,1.0445426596561447e-05,20.0
2026-04-27T18:28:58.207234,270426_170031.312500,1,58.14461898803711,8.009113311767578,0.10000000149011612,1.2100000381469727,3.4100000858306885,3,154.22999572753906,1,270426_172548.984375,0.43689191341400146,0.7715017795562744,0.003451791824772954,0.08175477385520935,0.04512802138924599,-0.00041018164483830333,-0.0018068646313622594,-0.002912362804636359,0.0014852455351501703,1.0445426596561447e-05,20.0
2026-04-27T18:28:58.254456,270426_170031.312500,1,58.14461898803711,8.009113311767578,0.10000000149011612,1.2100000381469727,3.4100000858306885,3,154.22999572753906,1,270426_172548.984375,0.43689191341400146,0.7715017795562744,0.003451791824772954,0.08175477385520935,0.04512802138924599,-0.00041018164483830333,-0.0018068646313622594,-0.002912362804636359,0.0014852455351501703,1.0445426596561447e-05,20.0
2026-04-27T18:29:01.326385,270426_170043.015625,1,58.14461135864258,8.009108543395996,-1.600000023841858,0.5799999833106995,1.7699999809265137,4,154.22999572753906,1,270426_172548.984375,0.440803200006485,0.7761990427970886,0.0010831647086888552,0.05360747128725052,0.040808990597724915,9.239472274202853e-05,0.0002914021897595376,0.0010391310788691044,0.0015237663174048066,9.336631592304911e-06,22.0
2026-04-27T18:29:04.276167,270426_170044.000000,1,58.14461135864258,8.009108543395996,-1.600000023841858,0.5,1.7699999809265137,4,154.22999572753906,1,270426_172548.984375,0.43898364901542664,0.7753015160560608,0.0021459530107676983,0.016063028946518898,0.03898199647665024,-0.0006475099944509566,-0.0011463395785540342,0.001694624312222004,0.0013944691745564342,9.052491805050522e-06,26.0
2026-04-27T18:29:07.320361,270426_170056.000000,1,58.144630432128906,8.0090913772583,-1.2000000476837158,0.3799999952316284,1.4299999475479126,5,154.22999572753906,1,270426_172548.984375,0.4258682131767273,0.7646851539611816,0.003467339789494872,0.11203508824110031,0.04750675708055496,-0.0013619712553918362,-0.0029699066653847694,-0.0011606619227677584,0.0016974604222923517,1.2266453268239275e-05,24.0
2026-04-27T18:29:10.385509,270426_170106.000000,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,270426_172548.984375,0.4398966133594513,0.7694326043128967,0.0030814255587756634,0.09260684996843338,0.049388617277145386,-0.00039972912054508924,0.002997367875650525,0.0005926091107539833,0.0017464908305555582,1.232506019732682e-05,26.0
2026-04-27T18:29:13.427342,270426_170107.015625,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,270426_172604.000000,0.44980865716934204,0.7601345181465149,0.001859628246165812,0.11120712757110596,0.07575758546590805,0.0006763550918549299,0.0004947847919538617,0.0016601051902398467,0.00253766356036067,2.1359424863476306e-05,25.0
2026-04-27T18:29:16.603695,270426_170119.015625,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,270426_172604.000000,0.4450169503688812,0.7613304257392883,0.0030687395483255386,0.05938877537846565,0.07567085325717926,0.0011478338856250048,-0.002573505975306034,-0.0012151977280154824,0.002508223056793213,2.139370008080732e-05,25.0
