Time, UTC Time, Label, Latitude, Longitude, Altitude, Speed, HDOP, Satelites, Course, Fix, Roll Degrees, Pitch Degrees, Dynamic Magnitude, Jerk, Jerk Std, Acceleration X, Acceleration Y, Acceleration Z,Standard Deviation, Energy, Zero Crossings
2026-04-07T19:41:18.181650,,1,58.380348205566406,8.676566123962402,65.0999984741211,0.5299999713897705,2.059999942779541,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:19.624752,,1,58.38037109375,8.676538467407227,65.9000015258789,0.9900000095367432,2.059999942779541,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:21.165590,,1,58.38037872314453,8.676529884338379,65.5999984741211,1.4900000095367432,2.059999942779541,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:22.704171,,1,58.380428314208984,8.676608085632324,63.5,1.6100000143051147,2.059999942779541,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:24.099778,,1,58.380428314208984,8.67658805847168,63.79999923706055,1.559999942779541,2.059999942779541,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:25.565285,,1,58.380428314208984,8.676592826843262,63.5,1.5399999618530273,2.059999942779541,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:27.151421,,1,58.380428314208984,8.676651954650879,63.79999923706055,2.619999885559082,2.059999942779541,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:28.593937,,1,58.38043975830078,8.676668167114258,63.5,2.619999885559082,2.059999942779541,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:30.174949,,1,58.38043975830078,8.676645278930664,62.79999923706055,3.9000000953674316,2.049999952316284,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:31.727035,,1,58.380470275878906,8.676477432250977,46.79999923706055,5.849999904632568,3.2799999713897705,4,0.0,1,,,,,,,,,,,
2026-04-07T19:41:33.112707,,1,58.3804817199707,8.676504135131836,45.70000076293945,6.150000095367432,3.2799999713897705,4,0.0,1,,,,,,,,,,,
2026-04-07T19:41:34.626495,,1,58.3804817199707,8.67654800415039,43.0,6.510000228881836,3.1500000953674316,5,0.0,1,,,,,,,,,,,
2026-04-07T19:41:36.127627,,1,58.38045883178711,8.677032470703125,25.799999237060547,16.020000457763672,1.7999999523162842,6,0.0,1,,,,,,,,,,,
