Time,UTC Time,Label,Latitude,Longitude,Altitude,Speed,HDOP,Satelites,Course,Fix,Accel UTC,Roll Degrees,Pitch Degrees,Dynamic Magnitude,Jerk,Jerk Std,Acceleration X,Acceleration Y,Acceleration Z,Standard Deviation,Energy,Zero Crossings,Prediction,Confidence
2026-05-12T20:30:00.847628,270426_170302.000000,1,58.144630432128906,8.009121894836426,-0.30000001192092896,0.0,0.949999988079071,9,154.22999572753906,1,120526_182934.000000,-37.564231872558594,0.8378432989120483,0.0030838963575661182,0.03541386127471924,0.03476903587579727,0.0008313065627589822,0.0016691444907337427,-0.0024562780745327473,0.000996856135316193,6.400235633918783e-06,18.0,0,0.9282
2026-05-12T20:30:03.929872,270426_170311.015625,1,58.14461135864258,8.009113311767578,0.0,0.7200000286102295,0.949999988079071,9,154.22999572753906,1,120526_182934.000000,-37.5654182434082,0.8366320133209229,0.004220208618789911,0.10427257418632507,0.034076765179634094,7.432121492456645e-06,0.004100973717868328,0.0009960535680875182,0.0009662144584581256,5.626469373964937e-06,18.0,1,0.8477
2026-05-12T20:30:06.976582,270426_170312.000000,1,58.14461135864258,8.009108543395996,-0.10000000149011612,0.0,0.949999988079071,9,154.22999572753906,1,120526_182934.000000,-37.574825286865234,0.8374528884887695,0.0014063026756048203,0.02949593961238861,0.035187285393476486,0.0007286642794497311,0.0009234371827915311,-0.0007707137265242636,0.0009378005634061992,5.885727205168223e-06,22.0,0,0.9881
2026-05-12T20:30:10.148340,270426_170312.984375,1,58.14461135864258,8.009103775024414,-0.10000000149011612,0.0,0.949999988079071,9,154.22999572753906,1,120526_182951.015625,-37.565650939941406,0.8341763615608215,0.0027152420952916145,0.09543228149414062,0.041185952723026276,0.0004270603822078556,0.002594326389953494,-0.0006779596442356706,0.0010776116978377104,6.397169727279106e-06,22.0,0,0.9881
2026-05-12T20:36:23.555758,270426_170031.312500,1,58.14461898803711,8.009113311767578,0.10000000149011612,1.2100000381469727,3.4100000858306885,3,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:23.557119,270426_170031.312500,1,58.14461898803711,8.009113311767578,0.10000000149011612,1.2100000381469727,3.4100000858306885,3,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:26.686043,270426_170043.015625,1,58.14461135864258,8.009108543395996,-1.600000023841858,0.5799999833106995,1.7699999809265137,4,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:30.321235,270426_170044.000000,1,58.14461135864258,8.009108543395996,-1.600000023841858,0.5,1.7699999809265137,4,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:33.666297,270426_170056.000000,1,58.144630432128906,8.0090913772583,-1.2000000476837158,0.3799999952316284,1.4299999475479126,5,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:36.709928,270426_170106.000000,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:39.754922,270426_170107.015625,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:42.800487,270426_170119.015625,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:46.286781,270426_170120.000000,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:49.331661,270426_170120.984375,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:52.934578,270426_170132.000000,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:55.985425,270426_170134.000000,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:36:59.036464,270426_170135.015625,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:37:02.645244,270426_170147.015625,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:37:05.693840,270426_170148.984375,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:37:08.738100,270426_170200.000000,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:37:11.782986,270426_170200.984375,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.1799999475479126,6,154.22999572753906,1,,,,,,,,,,,,,,
2026-05-12T20:37:24.272351,270426_170214.000000,1,58.1446418762207,8.009084701538086,-1.2000000476837158,0.0,1.0299999713897705,8,154.22999572753906,1,120526_183700.000000,-37.58829879760742,0.8371299505233765,0.001897425507195294,0.06260794401168823,0.045812901109457016,0.0014653734397143126,0.0010693746153265238,-0.0005561852594837546,0.0012040543369948864,5.944228178123012e-06,25.0,0,0.9772
2026-05-12T20:37:27.895355,270426_170226.000000,1,58.14461135864258,8.009135246276855,-0.10000000149011612,0.7599999904632568,0.949999988079071,9,154.22999572753906,1,120526_183700.000000,-37.58993148803711,0.8381803035736084,0.0020220496226102114,0.01662890799343586,0.04421888291835785,0.0006194168236106634,-0.0014254250563681126,-0.001293511246331036,0.0010758585995063186,5.813732059323229e-06,19.0,1,0.5328
2026-05-12T20:37:30.936795,270426_170236.000000,1,58.14461135864258,8.009090423583984,-2.5999999046325684,0.0,0.949999988079071,9,154.22999572753906,1,120526_183700.000000,-37.58534622192383,0.841479480266571,0.0019086464308202267,0.12778957188129425,0.04529840499162674,8.722634811419994e-05,0.0018814586801454425,0.0003089261008426547,0.0009599165059626102,5.8804221225727815e-06,21.0,0,0.9568
2026-05-12T20:37:34.153639,270426_170236.984375,1,58.14461135864258,8.009090423583984,-2.5999999046325684,0.0,0.949999988079071,9,154.22999572753906,1,120526_183700.000000,-37.585784912109375,0.8447927832603455,0.0008095857920125127,0.054937172681093216,0.04162150248885155,0.0006239129579626024,0.0003184840898029506,-0.0004058689810335636,0.000978059135377407,5.7982852013083175e-06,19.0,0,0.9885
2026-05-12T20:37:37.197633,270426_170238.000000,1,58.14461135864258,8.0090913772583,-2.5999999046325684,0.0,0.949999988079071,9,154.22999572753906,1,120526_183700.000000,-37.602603912353516,0.8429138660430908,0.002336658537387848,0.03460778668522835,0.038563068956136703,-0.00016640627291053534,-0.0011677169241011143,-0.0020171066280454397,0.0010439890902489424,6.310321623459458e-06,17.0,0,0.9873
2026-05-12T20:37:40.390496,270426_170248.000000,1,58.14461898803711,8.009119033813477,-0.699999988079071,1.309999942779541,0.949999988079071,9,154.22999572753906,1,120526_183718.000000,-37.59769821166992,0.8403961658477783,0.0005008626030758023,0.07199204713106155,0.03792640566825867,-6.804909207858145e-05,-3.9271762943826616e-05,-0.0004946618573740125,0.0011202443856745958,6.191521606524475e-06,19.0,1,0.8065
2026-05-12T20:37:43.772465,270426_170248.984375,1,58.14461898803711,8.009119987487793,0.0,0.0,0.949999988079071,9,154.22999572753906,1,120526_183718.000000,-37.59202194213867,0.8418719172477722,0.0008323173969984055,0.053005676716566086,0.03651488944888115,9.977475565392524e-05,0.000293909281026572,0.000772278755903244,0.0010942722437903285,6.076092176954262e-06,19.0,0,0.9885
2026-05-12T20:37:46.821649,270426_170300.000000,1,58.144630432128906,8.009121894836426,-0.30000001192092896,0.0,0.949999988079071,9,154.22999572753906,1,120526_183718.000000,-37.59244918823242,0.8368246555328369,0.0019256760133430362,0.08246122300624847,0.036825522780418396,0.000998565461486578,-0.0008371646399609745,0.001417833031155169,0.0011251649120822549,5.630445684801089e-06,21.0,0,0.9687
2026-05-12T20:37:50.227169,270426_170300.984375,1,58.144630432128906,8.009121894836426,-0.30000001192092896,0.0,0.949999988079071,9,154.22999572753906,1,120526_183718.000000,-37.589725494384766,0.8343232870101929,0.001025873119942844,0.05806904286146164,0.03777638077735901,-0.0010178351076319814,7.484571688110009e-05,0.00010404471686342731,0.000949698151089251,4.083987732883543e-06,25.0,0,0.9823
2026-05-12T20:37:53.272442,270426_170302.000000,1,58.144630432128906,8.009121894836426,-0.30000001192092896,0.0,0.949999988079071,9,154.22999572753906,1,120526_183734.000000,-37.59103012084961,0.8373521566390991,0.003841310041025281,0.052690550684928894,0.03922109305858612,-0.0009236076730303466,0.002428350504487753,0.002829438541084528,0.0011264632921665907,5.12366341354209e-06,21.0,0,0.9617
2026-05-12T20:37:56.317185,270426_170311.015625,1,58.14461135864258,8.009113311767578,0.0,0.7200000286102295,0.949999988079071,9,154.22999572753906,1,120526_183734.000000,-37.592796325683594,0.8351781368255615,0.0024709596764296293,0.04176441952586174,0.03796832263469696,0.0013385472120717168,-0.0014636230189353228,0.0014736826997250319,0.0011627295752987266,5.344876626622863e-06,21.0,1,0.7412
2026-05-12T20:37:59.362995,270426_170312.000000,1,58.14461135864258,8.009108543395996,-0.10000000149011612,0.0,0.949999988079071,9,154.22999572753906,1,120526_183734.000000,-37.59150695800781,0.8337589502334595,0.0007148293661884964,0.021290931850671768,0.047070734202861786,0.0004462016513571143,0.00028492382261902094,0.0004803161136806011,0.0012270663864910603,6.8269391704234295e-06,23.0,0,0.9811
2026-05-12T20:38:02.451941,270426_170312.984375,1,58.14461135864258,8.009103775024414,-0.10000000149011612,0.0,0.949999988079071,9,154.22999572753906,1,120526_183748.984375,-37.588802337646484,0.8358133435249329,0.0012553655542433262,0.04889989644289017,0.04845334216952324,-0.0005130182253196836,-0.0009015672840178013,-0.0007070584688335657,0.001159652485512197,7.562333394162124e-06,23.0,0,0.9788
2026-05-12T20:38:05.869982,270426_170322.000000,1,58.14461135864258,8.009100914001465,-0.10000000149011612,0.0,0.949999988079071,9,154.22999572753906,1,120526_183748.984375,-37.594322204589844,0.8333702087402344,0.0011147200129926205,0.04838733375072479,0.046017494052648544,5.1259245083201677e-05,9.517505532130599e-05,-0.001109466073103249,0.0011354555608704686,6.948485406610416e-06,25.0,0,0.9772
2026-05-12T20:38:09.021710,270426_170323.015625,1,58.14461135864258,8.009100914001465,-0.10000000149011612,0.0,0.949999988079071,9,154.22999572753906,1,120526_183748.984375,-37.59757995605469,0.8341578841209412,0.0018469920614734292,0.034123972058296204,0.0350242555141449,0.0010778787545859814,-0.000695195805747062,0.0013290070928633213,0.0009819511324167252,5.485967449203599e-06,23.0,0,0.9854
2026-05-12T20:38:12.156295,270426_170332.000000,1,58.14461135864258,8.009100914001465,-0.10000000149011612,0.0,0.8700000047683716,10,154.22999572753906,1,120526_183748.984375,-37.5838737487793,0.8365765810012817,0.0011543226428329945,0.034210216253995895,0.029170705005526543,-0.00012320691894274205,0.0010964475804939866,-0.0003392394573893398,0.000827063515316695,4.5292922550288495e-06,25.0,0,0.9823
2026-05-12T20:38:15.204289,270426_170332.984375,1,58.14461135864258,8.009100914001465,-0.10000000149011612,0.0,0.8700000047683716,10,154.22999572753906,1,120526_183804.984375,-37.586708068847656,0.8408248424530029,0.0018667138647288084,0.0163662601262331,0.030507653951644897,-7.017793541308492e-05,-0.0005811323644593358,-0.0017725633224472404,0.0008964925073087215,4.32916976933484e-06,23.0,0,0.9862
2026-05-12T20:38:18.245441,270426_170342.000000,1,58.14461135864258,8.009100914001465,-0.10000000149011612,0.0,0.8700000047683716,10,154.22999572753906,1,120526_183804.984375,-37.58415985107422,0.8400494456291199,0.003214538097381592,0.0191216878592968,0.02929394319653511,0.00017261816537939012,0.0030959798023104668,-0.0008475656504742801,0.0008510400075465441,4.054167675349163e-06,25.0,0,0.9823
