Time, UTC Time, Label, Latitude, Longitude, Altitude, Speed, HDOP, Satelites, Course, Fix, Roll Degrees, Pitch Degrees, Dynamic Magnitude, Jerk, Jerk Std, Acceleration X, Acceleration Y, Acceleration Z, Standard Deviation, Energy, Zero Crossings
2026-04-07T20:50:01.464806,,0,58.37960433959961,8.676403999328613,16.100000381469727,4.230000019073486,0.8899999856948853,11,335.3699951171875,1,,,,,,,,,,,
2026-04-07T20:50:04.544992,,0,58.379615783691406,8.676393508911133,16.299999237060547,4.230000019073486,0.8899999856948853,11,335.3699951171875,1,-8.496283531188965,-23.953895568847656,0.1141863465309143,0.09119574725627899,0.04974328726530075,-0.07888615131378174,0.05719207227230072,-0.05953624099493027,0.1087188869714737,0.07054851204156876,6.0
2026-04-07T20:50:17.033809,,0,58.379638671875,8.67638111114502,16.5,3.3521199226379395,0.8899999856948853,11,335.9100036621094,1,-7.773796558380127,-24.552034378051758,0.3503499925136566,0.1881953924894333,0.05310097709298134,0.012519210577011108,0.04966194927692413,0.34658631682395935,2.771377330645919e-05,3.284863416844947e-27,-2.690483599798732e-11
2026-04-07T20:50:23.288840,,0,58.37984848022461,8.676315307617188,20.700000762939453,3.2300000190734863,0.8899999856948853,11,329.82000732421875,1,-7.769718170166016,-25.526742935180664,0.3578191101551056,0.08948115259408951,0.05293809995055199,-0.09921728074550629,-0.011501513421535492,-0.343595951795578,0.10235556215047836,0.08440806716680527,6.0
2026-04-07T20:50:26.488595,,0,58.37984848022461,8.676315307617188,20.700000762939453,3.2039599418640137,0.8899999856948853,11,348.4100036621094,1,-7.769718170166016,-25.526742935180664,0.3578191101551056,0.08948115259408951,0.05293809995055199,-0.09921728074550629,-0.011501513421535492,-0.343595951795578,0.10235556215047836,0.08440806716680527,6.0
2026-04-07T20:50:29.568876,,0,58.37984848022461,8.676315307617188,20.700000762939453,3.5928800106048584,0.8899999856948853,11,353.57000732421875,1,-7.769718170166016,-25.526742935180664,0.3578191101551056,0.08948115259408951,0.05293809995055199,-0.09921728074550629,-0.011501513421535492,-0.343595951795578,0.10235556215047836,0.08440806716680527,6.0
2026-04-07T20:50:33.090806,,0,58.3798828125,8.676313400268555,21.399999618530273,3.5999999046325684,0.8899999856948853,11,353.57000732421875,1,-7.769718170166016,-25.526742935180664,0.3578191101551056,0.08948115259408951,0.05293809995055199,-0.09921728074550629,-0.011501513421535492,-0.343595951795578,0.10235556215047836,0.08440806716680527,6.0
2026-04-07T20:50:39.321124,,0,58.38003921508789,8.676315307617188,24.899999618530273,4.0,1.0199999809265137,10,11.739999771118164,1,-11.18550968170166,-21.109275817871094,0.4033777713775635,0.18624520301818848,0.03771692514419556,-0.1318131387233734,-0.0059871673583984375,0.38118642568588257,0.12247323244810104,0.09973402321338654,3.0
2026-04-07T20:50:42.550963,,0,58.38005447387695,8.676323890686035,25.100000381469727,4.489999771118164,1.0199999809265137,10,17.59000015258789,1,-10.321266174316406,-19.787508010864258,0.414734423160553,0.2444746494293213,0.04843611642718315,-0.14775633811950684,0.08999241888523102,-0.37692713737487793,0.12702693045139313,0.10465997457504272,5.0
2026-04-07T20:50:45.587792,,0,58.38005447387695,8.676323890686035,25.100000381469727,5.018919944763184,1.0199999809265137,10,31.579999923706055,1,-10.321266174316406,-19.787508010864258,0.414734423160553,0.2444746494293213,0.04843611642718315,-0.14775633811950684,0.08999241888523102,-0.37692713737487793,0.12702693045139313,0.10465997457504272,5.0
2026-04-07T20:50:48.712043,,0,58.380069732666016,8.676331520080566,25.200000762939453,5.018919944763184,1.0199999809265137,10,31.579999923706055,1,-10.967021942138672,-21.775161743164062,0.1716976910829544,0.11568732559680939,0.04914482310414314,0.04735289514064789,0.02982928231358528,-0.16232073307037354,0.12065170705318451,0.10473678261041641,5.0
