timestamp,packet_num,gps_lat,gps_lon,gps_alt,gps_speed,gps_hdop,gps_sats,gps_course,gps_fix,accel_x,accel_y,accel_z,accel_roll,accel_pitch,accel_magnitude,accel_previous_mag,accel_jerk
2026-03-19T15:02:52.087571,1,58.333309173583984,8.577592849731445,39.29999923706055,3.4600000381469727,2.859999895095825,4,0.0,1,0.3519287109375,-0.6722412109375,0.572509765625,-33.97946548461914,45.41836166381836,0.9505416750907898,0.9505416750907898,0.1272364854812622
2026-03-19T15:02:54.956811,2,58.33333206176758,8.577571868896484,39.400001525878906,2.9200000762939453,2.869999885559082,4,0.0,1,0.2376708984375,-0.645263671875,0.5633544921875,-22.87415885925293,46.541839599609375,0.8889437317848206,0.8889437317848206,-0.06159794330596924
2026-03-19T15:02:57.822698,3,58.333351135253906,8.577553749084473,39.79999923706055,3.299999952316284,2.869999885559082,4,1.0399999618530273,1,0.2242431640625,-0.6317138671875,0.6048583984375,-22.463104248046875,47.73887252807617,0.902884840965271,0.902884840965271,0.01394110918045044
2026-03-19T15:03:00.689291,4,58.33335876464844,8.577543258666992,40.20000076293945,3.3299999237060547,2.869999885559082,4,356.6300048828125,1,0.275634765625,-0.297119140625,1.0953369140625,-14.124852180480957,14.7381591796875,1.1679115295410156,1.1679115295410156,0.26502668857574463
2026-03-19T15:03:03.453671,5,58.33336639404297,8.577521324157715,40.900001525878906,3.390000104904175,2.869999885559082,4,347.5899963378906,1,0.5211181640625,0.2047119140625,0.8134765625,-32.64387512207031,-11.96399211883545,0.9875298738479614,0.9875298738479614,-0.1803816556930542
2026-03-19T15:03:06.324131,6,58.3333740234375,8.577513694763184,41.29999923706055,3.5199999809265137,2.869999885559082,4,344.3399963378906,1,0.0113525390625,-0.250244140625,0.9625244140625,-0.542435884475708,10.625880241394043,0.9945874810218811,0.9945874810218811,0.007057607173919678
2026-03-19T15:03:09.189271,7,58.33338165283203,8.577508926391602,41.900001525878906,3.640000104904175,2.869999885559082,4,343.67999267578125,1,0.280517578125,0.3248291015625,0.83203125,-18.631423950195312,-20.301706314086914,0.9362051486968994,0.9362051486968994,-0.05838233232498169
2026-03-19T15:03:12.056608,8,58.333396911621094,8.577489852905273,42.400001525878906,3.7799999713897705,2.869999885559082,4,340.5299987792969,1,0.2911376953125,0.29541015625,0.895751953125,-18.005220413208008,-17.40140724182129,0.9871169328689575,0.9871169328689575,0.050911784172058105
2026-03-19T15:03:15.127631,9,58.333396911621094,8.577489852905273,42.400001525878906,3.7799999713897705,2.869999885559082,4,340.5299987792969,1,0.298828125,0.2845458984375,0.90380859375,-18.295541763305664,-16.642200469970703,0.9935464859008789,0.9935464859008789,0.006429553031921387
2026-03-19T15:03:17.883175,10,58.33341598510742,8.577407836914062,45.099998474121094,2.25,1.840000033378601,5,340.5299987792969,1,0.3154296875,0.2578125,0.900390625,-19.306652069091797,-15.121929168701172,0.9882643818855286,0.9882643818855286,-0.005282104015350342
2026-03-19T15:03:20.759111,11,58.33340835571289,8.577409744262695,45.0,2.4600000381469727,1.840000033378601,5,340.5299987792969,1,0.327880859375,0.238037109375,0.900146484375,-20.014291763305664,-13.965344429016113,0.9871328473091125,0.9871328473091125,-0.0011315345764160156
2026-03-19T15:03:23.627834,12,58.33341598510742,8.577420234680176,44.29999923706055,2.7200000286102295,1.9199999570846558,4,52.52000045776367,1,0.3546142578125,0.204345703125,0.9063720703125,-21.24715232849121,-11.86688232421875,0.9944941997528076,0.9944941997528076,0.007361352443695068
2026-03-19T15:03:26.494661,13,58.33341598510742,8.577406883239746,43.599998474121094,2.9700000286102295,1.9199999570846558,4,25.59000015258789,1,0.3975830078125,0.1431884765625,0.896240234375,-23.922653198242188,-8.308786392211914,0.9908692240715027,0.9908692240715027,-0.0036249756813049316
2026-03-19T15:03:29.361385,14,58.33341598510742,8.577394485473633,43.400001525878906,3.0399999618530273,1.9199999570846558,4,13.779999732971191,1,0.4447021484375,0.0655517578125,0.87939453125,-26.837989807128906,-3.805295467376709,0.9876192212104797,0.9876192212104797,-0.0032500028610229492
2026-03-19T15:03:32.150259,15,58.33342361450195,8.577370643615723,42.599998474121094,3.240000009536743,1.840000033378601,5,358.3699951171875,1,0.44287109375,0.0616455078125,0.8819580078125,-26.762224197387695,-3.7160542011260986,0.988830029964447,0.988830029964447,0.0012108087539672852
2026-03-19T15:03:35.039162,16,58.33338928222656,8.57732105255127,42.70000076293945,3.240000009536743,1.840000033378601,5,259.1199951171875,1,0.453125,0.0421142578125,0.8759765625,-27.35161018371582,-2.445164442062378,0.9871326088905334,0.9871326088905334,-0.0016974210739135742
2026-03-19T15:03:37.963582,17,58.33338165283203,8.577298164367676,42.5,3.190000057220459,1.840000033378601,5,233.94000244140625,1,0.4495849609375,0.0406494140625,0.8779296875,-27.116836547851562,-2.3599345684051514,0.9871876835823059,0.9871876835823059,5.507469177246094e-05
2026-03-19T15:03:40.830662,18,58.33338165283203,8.577298164367676,42.5,3.240999937057495,1.840000033378601,5,235.10000610351562,1,0.44677734375,0.0380859375,0.8756103515625,-27.083477020263672,-2.345583438873291,0.9837448596954346,0.9837448596954346,-0.003442823886871338
2026-03-19T15:03:43.701887,19,58.33348846435547,8.577255249023438,38.20000076293945,0.0,1.840000033378601,5,220.88999938964844,1,0.44384765625,0.032958984375,0.87890625,-26.587127685546875,-2.068010091781616,0.9851716756820679,0.9851716756820679,0.0014268159866333008
2026-03-19T15:03:46.458486,20,58.33348846435547,8.577251434326172,38.20000076293945,0.0,1.840000033378601,5,61.59000015258789,1,0.4466552734375,0.0057373046875,0.8829345703125,-27.110767364501953,-1.2372108697891235,0.989498496055603,0.989498496055603,0.004326820373535156
2026-03-19T15:03:49.432223,21,58.33348846435547,8.577251434326172,38.20000076293945,0.0,1.840000033378601,5,61.59000015258789,1,0.4237060546875,0.02587890625,0.89208984375,-25.405797958374023,-1.5010274648666382,0.9879376292228699,0.9879376292228699,-0.0015608668327331543
2026-03-19T15:03:52.300241,22,58.33348846435547,8.577251434326172,38.20000076293945,0.0,1.840000033378601,5,61.59000015258789,1,0.4033203125,0.032470703125,0.9049072265625,-24.0226993560791,-1.8771904706954956,0.9912510514259338,0.9912510514259338,0.003313422203063965
2026-03-19T15:03:55.064706,23,58.33348846435547,8.577251434326172,38.20000076293945,1.3799999952316284,1.840000033378601,5,211.58999633789062,1,0.3992919921875,0.0262451171875,0.9051513671875,-23.803850173950195,-1.5196274518966675,0.989657461643219,0.989657461643219,-0.0015935897827148438
2026-03-19T15:03:57.930509,24,58.33348846435547,8.577251434326172,38.20000076293945,1.4199999570846558,1.840000033378601,5,211.58999633789062,1,0.398193359375,0.0281982421875,0.905029296875,-23.748456954956055,-1.6335723400115967,0.9891567826271057,0.9891567826271057,-0.0005006790161132812
2026-03-19T15:04:00.696004,25,58.33348846435547,8.577251434326172,38.20000076293945,0.0,1.840000033378601,5,169.9499969482422,1,0.394775390625,0.0263671875,0.906494140625,-23.532974243164062,-1.527592420578003,0.9890775680541992,0.9890775680541992,-7.921457290649414e-05
2026-03-19T15:04:03.564448,26,58.333431243896484,8.577265739440918,38.400001525878906,0.0,1.840000033378601,5,238.69000244140625,1,0.3890380859375,0.028076171875,0.901611328125,-22.907310485839844,-1.2855329513549805,0.9823654294013977,0.9823654294013977,-0.006712138652801514
2026-03-19T15:04:06.430440,27,58.333431243896484,8.577263832092285,38.400001525878906,1.444559931755066,1.840000033378601,5,251.9499969482422,1,0.392822265625,0.02783203125,0.907958984375,-23.3953914642334,-1.6114931106567383,0.9896835088729858,0.9896835088729858,0.007318079471588135
2026-03-19T15:04:09.297781,28,58.333431243896484,8.577258110046387,38.400001525878906,0.0,1.850000023841858,5,251.9499969482422,1,0.3902587890625,0.0283203125,0.90966796875,-23.219928741455078,-1.6849459409713745,0.9902523756027222,0.9902523756027222,0.0005688667297363281
2026-03-19T15:04:12.473165,29,58.3333740234375,8.577363014221191,37.900001525878906,1.7699999809265137,1.2699999809265137,7,76.0,1,0.3917236328125,0.029052734375,0.90673828125,-23.228178024291992,-1.2756484746932983,0.9881628155708313,0.9881628155708313,-0.002089560031890869
2026-03-19T15:04:15.340438,30,58.3333740234375,8.577363014221191,37.900001525878906,2.069999933242798,1.2699999809265137,7,224.07000732421875,1,0.3876953125,0.0289306640625,0.9078369140625,-23.12509536743164,-1.6786929368972778,0.9875791072845459,0.9875791072845459,-0.0005837082862854004
2026-03-19T15:04:18.207586,31,58.3333740234375,8.577363014221191,37.900001525878906,2.190000057220459,1.2699999809265137,7,168.72000122070312,1,0.390380859375,0.029296875,0.90625,-23.304689407348633,-1.7006181478500366,0.9871902465820312,0.9871902465820312,-0.00038886070251464844
2026-03-19T15:04:21.075549,32,58.3333740234375,8.577363014221191,37.900001525878906,2.3520400524139404,1.2699999809265137,7,181.60000610351562,1,0.3870849609375,0.0262451171875,0.911376953125,-23.012165069580078,-1.5183026790618896,0.9905208349227905,0.9905208349227905,0.0033305883407592773
2026-03-19T15:04:23.839105,33,58.33335876464844,8.577388763427734,36.79999923706055,2.4446401596069336,1.2699999809265137,7,176.7899932861328,1,0.3863525390625,0.0263671875,0.9105224609375,-22.992464065551758,-1.4738305807113647,0.9894517064094543,0.9894517064094543,-0.0010691285133361816
2026-03-19T15:04:26.705436,34,58.333351135253906,8.57738971710205,36.70000076293945,2.450000047683716,1.2799999713897705,7,176.7899932861328,1,0.3841552734375,0.0274658203125,0.91064453125,-22.8724422454834,-1.471480369567871,0.9887381196022034,0.9887381196022034,-0.0007135868072509766
2026-03-19T15:04:29.562462,35,58.33335876464844,8.577391624450684,36.20000076293945,2.4600000381469727,1.2799999713897705,7,176.7899932861328,1,0.382080078125,0.0272216796875,0.9130859375,-22.706830978393555,-1.57535719871521,0.9901778101921082,0.9901778101921082,0.0014396905899047852
2026-03-19T15:04:32.338245,36,58.33335876464844,8.577393531799316,35.70000076293945,2.6600000858306885,1.2699999809265137,7,176.7899932861328,1,0.383056640625,0.02734375,0.910400390625,-22.819225311279297,-1.5420938730239868,0.9880834817886353,0.9880834817886353,-0.0020943284034729004
2026-03-19T15:04:35.195640,37,58.333351135253906,8.577404022216797,35.5,2.740000009536743,1.2799999713897705,7,145.99000549316406,1,0.3819580078125,0.0279541015625,0.912353515625,-22.716686248779297,-1.6199333667755127,0.9894757866859436,0.9894757866859436,0.0013923048973083496
2026-03-19T15:04:38.177094,38,58.333351135253906,8.577402114868164,34.79999923706055,2.7699999809265137,1.2799999713897705,7,166.91000366210938,1,0.3812255859375,0.0281982421875,0.91162109375,-22.693912506103516,-1.6346169710159302,0.9885246753692627,0.9885246753692627,-0.0009511113166809082
2026-03-19T15:04:40.941059,39,58.33338165283203,8.577348709106445,32.900001525878906,0.0,1.2799999713897705,7,166.91000366210938,1,0.3792724609375,0.02587890625,0.9146728515625,-22.52151870727539,-1.4695372581481934,0.9905269742012024,0.9905269742012024,0.0020022988319396973
2026-03-19T15:04:43.806666,40,58.33338165283203,8.577348709106445,32.900001525878906,0.0,1.2799999713897705,7,290.7900085449219,1,0.3780517578125,0.02734375,0.912109375,-22.5130615234375,-1.5863430500030518,0.9877318739891052,0.9877318739891052,-0.002795100212097168
2026-03-19T15:04:46.678824,41,58.33338165283203,8.577348709106445,32.900001525878906,0.0,1.2799999713897705,7,290.7900085449219,1,0.379638671875,0.0262451171875,0.9124755859375,-22.589921951293945,-1.5211786031723022,0.9886485934257507,0.9886485934257507,0.0009167194366455078
2026-03-19T15:04:49.532677,42,58.33338165283203,8.577348709106445,32.900001525878906,0.0,1.2799999713897705,7,290.7900085449219,1,0.3760986328125,0.0284423828125,0.9136962890625,-22.37320327758789,-1.6488419771194458,0.9884836673736572,0.9884836673736572,-0.00016492605209350586
2026-03-19T15:04:55.210898,43,58.33338165283203,8.577348709106445,32.900001525878906,0.0,1.2799999713897705,7,290.7900085449219,1,0.3746337890625,0.0301513671875,0.9150390625,-22.206151962280273,-1.6271791458129883,0.9892199039459229,0.9892199039459229,-0.00042426586151123047
2026-03-19T15:04:58.102086,44,58.33338165283203,8.577348709106445,32.900001525878906,0.0,1.2799999713897705,7,290.7900085449219,1,0.371826171875,0.02734375,0.914306640625,-22.130373001098633,-1.5868761539459229,0.9874001145362854,0.9874001145362854,-0.0018197894096374512
2026-03-19T15:05:01.009785,45,58.33338165283203,8.577348709106445,32.900001525878906,0.0,1.2799999713897705,7,290.7900085449219,1,0.373291015625,0.02490234375,0.9139404296875,-22.05954933166504,-1.6308293342590332,0.9875491857528687,0.9875491857528687,0.00014907121658325195
2026-03-19T15:05:03.878996,46,58.33338165283203,8.577348709106445,32.900001525878906,0.0,1.2799999713897705,7,290.7900085449219,1,0.3712158203125,0.026611328125,0.916015625,-21.967737197875977,-1.515998125076294,0.9887335300445557,0.9887335300445557,0.0011843442916870117
2026-03-19T15:05:09.713227,47,58.33348083496094,8.577284812927246,38.20000076293945,0.0,1.2799999713897705,7,290.7900085449219,1,0.369873046875,0.024658203125,0.917724609375,-21.951045989990234,-1.5351085662841797,0.9897639155387878,0.9897639155387878,0.002504110336303711
2026-03-19T15:05:12.581550,48,58.33348083496094,8.577284812927246,38.20000076293945,0.0,1.2799999713897705,7,164.69000244140625,1,0.3682861328125,0.0277099609375,0.9176025390625,-21.86840057373047,-1.6053059101104736,0.9891394972801208,0.9891394972801208,-0.0006244182586669922
2026-03-19T15:05:15.447537,49,58.33348083496094,8.577284812927246,38.20000076293945,0.0,1.2799999713897705,7,164.69000244140625,1,0.3658447265625,0.0245361328125,0.916748046875,-21.755355834960938,-1.4239665269851685,0.9873557686805725,0.9873557686805725,-0.0017837285995483398
2026-03-19T15:05:16.780329,50,58.33350372314453,8.577428817749023,53.00007247924805,0.0,1.3300000429153442,6,38.0,1,-0.0390625,0.0738525390625,1.0103759765625,2.214029312133789,-4.1774396896362305,1.013824224472046,1.013824224472046,0.0012618303298950195
2026-03-19T15:05:18.315412,51,58.33348083496094,8.577284812927246,38.20000076293945,0.0,1.2799999713897705,7,164.69000244140625,1,0.3656005859375,0.0279541015625,0.9185791015625,-21.702884674072266,-1.6195892095565796,0.9890564680099487,0.9890564680099487,0.0017006993293762207
2026-03-19T15:05:19.646868,52,58.33348846435547,8.577417373657227,53.00006866455078,0.0,1.3300000429153442,6,8.0,1,-0.0389404296875,0.0771484375,1.0098876953125,2.390890121459961,-4.234522342681885,1.0135785341262817,1.0135785341262817,-0.00024569034576416016
2026-03-19T15:05:21.111154,53,58.33348083496094,8.577284812927246,38.20000076293945,0.0,1.2799999713897705,7,164.69000244140625,1,0.3653564453125,0.0262451171875,0.92041015625,-21.65058135986328,-1.5181498527526855,0.990620493888855,0.990620493888855,0.00156402587890625
2026-03-19T15:05:22.206781,54,58.333492279052734,8.57741641998291,53.00007247924805,0.0,1.3300000429153442,6,8.0,1,-0.0416259765625,0.07373046875,1.00830078125,2.364016056060791,-4.178676128387451,1.0118495225906372,1.0118495225906372,-0.0017290115356445312
