Time, UTC Time, Label, Latitude, Longitude, Altitude, Speed, HDOP, Satelites, Course, Fix, Roll Degrees, Pitch Degrees, Dynamic Magnitude, Jerk, Jerk Std, Acceleration X, Acceleration Y, Acceleration Z,Standard Deviation, Energy, Zero Crossings
2026-04-07T19:48:59.667945,,0,58.38029098510742,8.676424980163574,33.70000076293945,1.7594000101089478,1.9800000190734863,5,327.3500061035156,1,,,,,,,,,,,
2026-04-07T19:49:02.747488,,0,58.38029861450195,8.676396369934082,35.20000076293945,1.9600000381469727,1.9800000190734863,5,313.239990234375,1,,,,,,,,,,,
2026-04-07T19:49:05.954073,,0,58.38029861450195,8.67638874053955,35.0,1.940000057220459,1.9800000190734863,5,316.5,1,,,,,,,,,,,
2026-04-07T19:49:08.988663,,0,58.38029861450195,8.676385879516602,35.5,1.5800000429153442,1.9800000190734863,5,332.3599853515625,1,,,,,,,,,,,
2026-04-07T19:49:12.078919,,0,58.38029861450195,8.676375389099121,36.20000076293945,0.7200000286102295,1.9800000190734863,5,332.3599853515625,1,,,,,,,,,,,
2026-04-07T19:49:15.146709,,0,58.38029861450195,8.676371574401855,36.599998474121094,0.6399999856948853,1.9800000190734863,5,332.3599853515625,1,,,,,,,,,,,
2026-04-07T19:49:18.203454,,0,58.38029861450195,8.676370620727539,37.0,0.2199999988079071,1.9800000190734863,5,332.3599853515625,1,,,,,,,,,,,
2026-04-07T19:49:21.480719,,0,58.38023376464844,8.67641544342041,36.099998474121094,0.5699999928474426,1.9800000190734863,5,332.3599853515625,1,,,,,,,,,,,
2026-04-07T19:49:24.551025,,0,58.38023376464844,8.67641544342041,36.099998474121094,0.5699999928474426,1.9700000286102295,5,332.3599853515625,1,,,,,,,,,,,
2026-04-07T19:49:27.562557,,0,58.380226135253906,8.67641830444336,36.29999923706055,0.0,1.9700000286102295,5,332.3599853515625,1,,,,,,,,,,,
2026-04-07T19:49:30.789124,,0,58.380226135253906,8.67641830444336,36.29999923706055,0.0,1.9700000286102295,5,291.260009765625,1,,,,,,,,,,,
2026-04-07T19:49:33.871617,,0,58.380226135253906,8.676407814025879,36.5,0.0,1.9700000286102295,5,291.260009765625,1,,,,,,,,,,,
2026-04-07T19:49:37.045640,,0,58.380226135253906,8.676407814025879,36.5,0.0,1.9700000286102295,5,291.260009765625,1,,,,,,,,,,,
2026-04-07T19:49:40.115490,,0,58.380226135253906,8.676407814025879,36.5,0.0,1.9700000286102295,5,291.260009765625,1,,,,,,,,,,,
2026-04-07T19:49:43.330451,,0,58.380226135253906,8.676407814025879,36.5,0.0,1.9800000190734863,5,291.260009765625,1,,,,,,,,,,,
2026-04-07T19:49:46.375243,,0,58.380226135253906,8.676407814025879,36.5,0.0,1.9800000190734863,5,291.260009765625,1,,,,,,,,,,,
2026-04-07T19:49:49.537942,,0,58.380226135253906,8.676407814025879,36.5,0.0,1.9700000286102295,5,291.260009765625,1,,,,,,,,,,,
2026-04-07T19:49:52.726788,,0,58.380226135253906,8.676407814025879,36.5,0.0,1.9700000286102295,5,291.260009765625,1,,,,,,,,,,,
